trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1344,False,"{'a': 0.00299815767, 'e': 0.017782794176136464}",35,0,55.88621139076079,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1345,False,"{'a': 0.00299815767, 'e': 0.017729558399886484}",25,2,23.01291102657969,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.00299815767, 'e': 0.017676481993859496}",25,0,39.73875909422281,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1347,False,"{'a': 0.00299815767, 'e': 0.017623564480953976}",20,10,19.17616218961321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.00299815767, 'e': 0.017570805385496754}",20,10,17.18083514132237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.00299815767, 'e': 0.017518204233238608}",20,0,25.77053857674003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1350,False,"{'a': 0.00299815767, 'e': 0.017465760551350115}",25,11,28.462307524767265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.00299815767, 'e': 0.017413473868417288}",25,12,24.119758807547157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.00299815767, 'e': 0.017361343714437455}",20,0,28.02534991032121,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1353,False,"{'a': 0.00299815767, 'e': 0.017309369620814922}",25,3,38.17100403425653,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.00299815767, 'e': 0.017257551120356866}",25,0,31.206993060752207,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1355,False,"{'a': 0.00299815767, 'e': 0.01720588774726903}",30,1,42.399226915893806,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.00299815767, 'e': 0.017154379037151654}",20,3,28.094660606467652,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.00299815767, 'e': 0.017103024526995168}",20,13,12.922090919176341,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.00299815767, 'e': 0.01705182375517616}",20,0,30.11866278444384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1359,False,"{'a': 0.00299815767, 'e': 0.017000776261453108}",20,0,-13.901232013163149,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1360,False,"{'a': 0.00299815767, 'e': 0.01694988158696236}",25,14,18.59803543135523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.00299815767, 'e': 0.01689913927421389}",25,0,34.27962727135432,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1362,False,"{'a': 0.00299815767, 'e': 0.016848548867087306}",35,19,26.45159245531234,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.00299815767, 'e': 0.01679810991082762}",20,0,14.847854286424955,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1364,False,"{'a': 0.00299815767, 'e': 0.016747821952041303}",30,16,22.02260509381597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.00299815767, 'e': 0.016697684538692067}",25,3,34.37222269074093,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.00299815767, 'e': 0.01664769722009693}",20,11,17.90145878934709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.00299815767, 'e': 0.016597859546922063}",25,0,38.80523491071809,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1368,False,"{'a': 0.00299815767, 'e': 0.016548171071178792}",20,8,22.0184693997166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.00299815767, 'e': 0.01649863134621962}",20,5,25.97746467161951,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.00299815767, 'e': 0.016449239926734097}",25,5,21.402356621777276,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.00299815767, 'e': 0.016399996368744955}",30,0,36.06123924857901,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1372,False,"{'a': 0.00299815767, 'e': 0.016350900229603976}",30,18,26.497977465013637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.00299815767, 'e': 0.01630195106798815}",20,9,12.7388645550824,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.00299815767, 'e': 0.01625314844389558}",30,16,25.87002355811771,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.00299815767, 'e': 0.016204491918641647}",20,1,26.34285552172813,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.00299815767, 'e': 0.01615598105485495}",30,20,17.970826213074034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.00299815767, 'e': 0.016107615416473493}",25,0,34.057244929521126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1378,False,"{'a': 0.00299815767, 'e': 0.016059394568740643}",20,14,10.207139413966832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.00299815767, 'e': 0.01601131807820134}",30,13,28.66905725148811,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.00299815767, 'e': 0.015963385512698096}",20,6,18.515709246018677,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1381,False,"{'a': 0.00299815767, 'e': 0.015915596441367207}",20,4,24.88937793169392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.00299815767, 'e': 0.01586795043463478}",25,11,20.797024666372767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.00299815767, 'e': 0.015820447064212973}",35,8,38.37303691960563,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.00299815767, 'e': 0.015773085903096052}",25,0,47.87393910438082,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1385,False,"{'a': 0.00299815767, 'e': 0.015725866525556638}",25,5,35.33108783860727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.00299815767, 'e': 0.01567878850714179}",20,0,32.19255453427382,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1387,False,"{'a': 0.00299815767, 'e': 0.0156318514246693}",30,20,2.6660621752750893,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.00299815767, 'e': 0.015585054856223753}",30,12,34.39162678500689,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.00299815767, 'e': 0.015538398381152882}",20,12,16.231689489439972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.00299815767, 'e': 0.015491881580063649}",20,8,23.67006081350123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.00299815767, 'e': 0.015445504034818598}",30,16,26.52189657588236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.00299815767, 'e': 0.01539926532853198}",25,13,20.92443187787765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.00299815767, 'e': 0.015353165045566119}",25,11,-14.47117916276892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1394,False,"{'a': 0.00299815767, 'e': 0.015307202771527566}",20,13,10.544397633781118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.00299815767, 'e': 0.015261378093263485}",25,3,30.32725046507201,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.00299815767, 'e': 0.01521569059885782}",20,14,11.647953457846741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.00299815767, 'e': 0.015170139877627718}",30,0,43.40151007716369,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1398,False,"{'a': 0.00299815767, 'e': 0.015124725520119715}",25,15,17.490946310777915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.00299815767, 'e': 0.015079447118106172}",35,10,44.35808530591518,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.00299815767, 'e': 0.01503430426458149}",25,16,11.109738727289324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.00299815767, 'e': 0.014989296553758566}",30,12,29.66034737960843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.00299815767, 'e': 0.014944423581065033}",20,12,16.279841650681774,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.00299815767, 'e': 0.014899684943139736}",25,11,22.425701162035942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.00299815767, 'e': 0.014855080237828992}",25,18,10.514880723009917,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.00299815767, 'e': 0.01481060906418309}",20,0,26.966339354757437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1406,False,"{'a': 0.00299815767, 'e': 0.01476627102245257}",20,7,23.851784189629743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.00299815767, 'e': 0.014722065714084749}",25,0,40.34513267137874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1408,False,"{'a': 0.00299815767, 'e': 0.014677992741720021}",25,12,28.03968551104152,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.00299815767, 'e': 0.014634051709188398}",20,16,9.74100237975355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.00299815767, 'e': 0.014590242221505836}",25,0,40.09644405930577,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1411,False,"{'a': 0.00299815767, 'e': 0.014546563884870798}",20,1,22.80459767287572,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.00299815767, 'e': 0.014503016306660609}",25,0,41.739574992869365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1413,False,"{'a': 0.00299815767, 'e': 0.014459599095428021}",25,11,23.610246921377122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.00299815767, 'e': 0.0144163118608976}",20,8,15.874541792791845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.00299815767, 'e': 0.014373154213962321}",20,16,8.246879145785295,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.00299815767, 'e': 0.014330125766679962}",20,0,30.674361773975903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1417,False,"{'a': 0.00299815767, 'e': 0.014287226132269721}",20,0,30.188683706606252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1418,False,"{'a': 0.00299815767, 'e': 0.014244454925108641}",25,1,36.834135421800795,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.00299815767, 'e': 0.014201811760728243}",25,0,33.598787153616954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1420,False,"{'a': 0.00299815767, 'e': 0.014159296255810966}",25,0,38.31359794026154,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1421,False,"{'a': 0.00299815767, 'e': 0.014116908028186827}",30,8,35.56065976787301,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.00299815767, 'e': 0.01407464669682988}",20,14,-0.32054206629827475,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1423,False,"{'a': 0.00299815767, 'e': 0.014032511881854896}",20,0,25.129199363684407,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.00299815767, 'e': 0.013990503204513846}",35,2,55.58924769469354,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.00299815767, 'e': 0.013948620287192598}",25,17,13.832474343206577,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.00299815767, 'e': 0.013906862753407419}",20,12,15.735839698795505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.00299815767, 'e': 0.013865230227801693}",25,0,36.049451258432924,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1428,False,"{'a': 0.00299815767, 'e': 0.01382372233614245}",20,10,21.269725098367033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.00299815767, 'e': 0.013782338705317095}",20,10,15.321246944899741,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.00299815767, 'e': 0.013741078963329961}",20,12,17.980632402475205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.00299815767, 'e': 0.013699942739299063}",20,8,19.457071617109943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.00299815767, 'e': 0.01365892966345266}",20,5,30.32295702184403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.00299815767, 'e': 0.013618039367126038}",20,0,31.9686124511595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1434,False,"{'a': 0.00299815767, 'e': 0.01357727148275809}",20,0,18.00596705365265,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1435,False,"{'a': 0.00299815767, 'e': 0.013536625643888118}",25,15,20.45968158329838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.00299815767, 'e': 0.013496101485152434}",20,0,32.19073641776468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1437,False,"{'a': 0.00299815767, 'e': 0.013455698642281175}",20,0,27.624516770617248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1438,False,"{'a': 0.00299815767, 'e': 0.013415416752094936}",25,8,27.27283255392559,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.00299815767, 'e': 0.013375255452501594}",30,13,27.997788884544253,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.00299815767, 'e': 0.013335214382492968}",20,2,28.199964120240672,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.00299815767, 'e': 0.013295293182141656}",25,19,9.487808950931049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.00299815767, 'e': 0.013255491492597716}",20,12,17.28120315275094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.00299815767, 'e': 0.01321580895608553}",20,0,31.774981757567723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.00299815767, 'e': 0.013176245215900493}",20,0,24.214554511781106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.00299815767, 'e': 0.013136799916405904}",25,0,35.336660836987704,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1446,False,"{'a': 0.00299815767, 'e': 0.013097472703029672}",20,0,30.4234940851582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1447,False,"{'a': 0.00299815767, 'e': 0.013058263222261224}",20,7,26.399374591793492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.00299815767, 'e': 0.013019171121648233}",20,0,29.78715804330689,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.00299815767, 'e': 0.012980196049793545}",20,0,29.543015601866102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1450,False,"{'a': 0.00299815767, 'e': 0.012941337656351923}",20,0,23.42803925313987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1451,False,"{'a': 0.00299815767, 'e': 0.012902595592027}",25,16,22.14714373156595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.00299815767, 'e': 0.012863969508568029}",20,11,15.802180477164153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.00299815767, 'e': 0.012825459058766869}",30,10,36.54586595512589,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.00299815767, 'e': 0.012787063896454749}",20,9,19.760211554521874,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.00299815767, 'e': 0.012748783676499263}",20,0,18.389204952492783,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1456,False,"{'a': 0.00299815767, 'e': 0.012710618054801167}",20,0,35.47572674001657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1457,False,"{'a': 0.00299815767, 'e': 0.012672566688291387}",20,13,13.500734917548929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.00299815767, 'e': 0.012634629234927836}",20,9,-23.793596826216746,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1459,False,"{'a': 0.00299815767, 'e': 0.012596805353692429}",25,13,22.177123202452293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.00299815767, 'e': 0.012559094704587936}",20,14,12.546554119310144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.00299815767, 'e': 0.012521496948635007}",30,11,10.213846550423172,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1462,False,"{'a': 0.00299815767, 'e': 0.01248401174786904}",25,3,38.20452064858832,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.00299815767, 'e': 0.012446638765337234}",35,13,34.258419003057874,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.00299815767, 'e': 0.012409377665095462}",20,11,16.036772876686005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.00299815767, 'e': 0.012372228112205352}",20,0,32.66676010205259,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1466,False,"{'a': 0.00299815767, 'e': 0.012335189772731181}",20,2,24.91344320264976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.00299815767, 'e': 0.012298262313736959}",25,7,35.92217795641106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.00299815767, 'e': 0.012261445403283357}",20,0,27.389769510379256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1469,False,"{'a': 0.00299815767, 'e': 0.012224738710424801}",20,13,13.522045445662789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.00299815767, 'e': 0.01218814190520642}",20,9,20.553384231685794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.00299815767, 'e': 0.012151654658661156}",25,18,11.781916529340842,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.00299815767, 'e': 0.01211527664280673}",20,16,9.697390570047798,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.00299815767, 'e': 0.012079007530642772}",20,0,30.02431629134828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1474,False,"{'a': 0.00299815767, 'e': 0.012042846996147803}",20,6,22.075143445316858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.00299815767, 'e': 0.012006794714276386}",25,13,23.572996136667122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.00299815767, 'e': 0.011970850360956117}",20,9,22.788548120857445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.00299815767, 'e': 0.011935013613084805}",30,12,31.62276007945476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.00299815767, 'e': 0.011899284148527471}",20,0,29.35712852362434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1479,False,"{'a': 0.00299815767, 'e': 0.011863661646113546}",20,0,30.54714145458295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1480,False,"{'a': 0.00299815767, 'e': 0.011828145785633898}",25,8,29.020873720869446,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.00299815767, 'e': 0.011792736247838035}",20,0,30.27727438275579,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1482,False,"{'a': 0.00299815767, 'e': 0.011757432714431153}",20,0,33.23217289716504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.00299815767, 'e': 0.011722234868071361}",25,10,25.641241339865367,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.00299815767, 'e': 0.011687142392366739}",20,0,27.906691311970206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1485,False,"{'a': 0.00299815767, 'e': 0.011652154971872586}",20,6,13.573713098183251,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1486,False,"{'a': 0.00299815767, 'e': 0.011617272292088487}",20,13,9.733727067667107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.00299815767, 'e': 0.011582494039455587}",20,8,19.97254397838063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.00299815767, 'e': 0.011547819901353678}",20,11,18.927572962063376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.00299815767, 'e': 0.011513249566098473}",20,8,18.10672267522329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.00299815767, 'e': 0.011478782722938724}",25,0,41.18352599492416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1491,False,"{'a': 0.00299815767, 'e': 0.01144441906205351}",20,0,26.25586988042781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1492,False,"{'a': 0.00299815767, 'e': 0.011410158274549371}",25,18,16.311322664972984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.00299815767, 'e': 0.011376000052457607}",20,3,28.70450835538163,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.00299815767, 'e': 0.01134194408873144}",35,3,47.519215218095134,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.00299815767, 'e': 0.011307990077243327}",30,23,11.172431165478994,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.00299815767, 'e': 0.011274137712782125}",25,6,37.14989517841919,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.00299815767, 'e': 0.011240386691050435}",25,14,-29.55302021425501,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1498,False,"{'a': 0.00299815767, 'e': 0.011206736708661784}",20,13,10.701271903927392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.00299815767, 'e': 0.011173187463137975}",20,16,9.244187979779351,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.00299815767, 'e': 0.01113973865290629}",20,0,32.239439005633415,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1501,False,"{'a': 0.00299815767, 'e': 0.011106389977296863}",25,11,25.84837388221543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.00299815767, 'e': 0.01107314113653989}",25,15,15.513007127268688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.00299815767, 'e': 0.011039991831763019}",25,0,44.760720280991556,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1504,False,"{'a': 0.00299815767, 'e': 0.011006941764988586}",30,14,28.79238091498886,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.00299815767, 'e': 0.010973990639131005}",20,11,17.92709731601154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.00299815767, 'e': 0.010941138157994034}",20,9,17.806185736183544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.00299815767, 'e': 0.010908384026268182}",20,6,27.90264133980383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.00299815767, 'e': 0.010875727949527972}",25,8,33.90438833676794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.00299815767, 'e': 0.010843169634229384}",25,6,31.835871304313375,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.00299815767, 'e': 0.01081070878770713}",20,10,14.891573752020733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.00299815767, 'e': 0.010778345118172102}",20,6,23.194012774308682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.00299815767, 'e': 0.010746078334708677}",25,17,16.351835215058593,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.00299815767, 'e': 0.01071390814727217}",25,6,23.598347175611856,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.00299815767, 'e': 0.010681834266686159}",20,11,16.338583295290068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.00299815767, 'e': 0.010649856404639956}",25,2,35.8973329796952,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.00299815767, 'e': 0.010617974273685944}",30,8,36.39388473291569,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.00299815767, 'e': 0.010586187587237065}",30,17,28.57291194407391,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.00299815767, 'e': 0.010554496059564168}",30,0,48.83867973789437,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1519,False,"{'a': 0.00299815767, 'e': 0.01052289940579352}",20,13,10.629749890715532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
